shipment_id,origin,destination,distance_km,weather_condition,temperature,rainfall,traffic_level,route_type,package_weight,shipment_type,dispatch_time,historical_delay_rate,estimated_delivery_time,actual_delivery_time,delay_minutes,delay_status,traffic_score,weather_score,route_score,traffic_distance_interaction,weather_traffic_interaction,dispatch_hour,is_peak_hour,distance_category
158,9,5,1993.5,1,38.5,3.1,1,3,15.7,0,2025-11-26 06:00:00,0.37,2658.0,2738.8,80.8,Slight Delay,1,1,3,1993.5,1,6,0,3
159,7,0,405.4,3,22.9,36.1,3,1,41.5,0,2025-12-31 20:00:00,0.44,540.5,674.6,134.1,Moderate Delay,4,4,1,1621.6,16,20,1,1
160,3,1,291.5,4,28.7,21.1,2,1,1.1,2,2025-05-21 16:00:00,0.14,388.7,435.0,46.3,On Time,2,3,1,583.0,6,16,0,1
161,8,5,1105.0,4,25.9,68.3,3,2,5.4,2,2025-12-26 09:00:00,0.29,1473.3,1600.2,126.9,Moderate Delay,4,3,2,4420.0,12,9,1,3
162,0,2,1574.3,3,41.2,76.7,3,0,39.5,0,2025-06-23 20:00:00,0.19,2099.1,2263.8,164.7,Moderate Delay,4,4,4,6297.2,16,20,1,3
163,8,9,1805.5,2,26.2,0.0,1,3,32.0,0,2025-06-10 14:00:00,0.4,2407.3,2504.9,97.6,Slight Delay,1,2,3,1805.5,2,14,0,3
164,4,1,1034.2,2,33.8,0.0,3,1,2.6,2,2025-02-13 08:00:00,0.05,1378.9,1480.4,101.5,Slight Delay,4,2,1,4136.8,8,8,1,3
165,8,3,1480.3,2,22.4,0.0,0,0,15.2,1,2025-01-31 16:00:00,0.21,1973.7,2098.1,124.4,Moderate Delay,3,2,4,4440.9,6,16,0,3
166,3,9,544.8,4,10.7,11.2,3,1,48.4,0,2025-11-04 15:00:00,0.18,726.4,852.2,125.8,Moderate Delay,4,3,1,2179.2,12,15,0,0
167,4,3,1237.7,5,37.1,53.3,2,0,26.7,1,2025-09-04 13:00:00,0.03,1650.3,1819.1,168.8,Moderate Delay,2,5,4,2475.4,10,13,0,3
168,3,8,1627.3,5,33.0,14.6,0,1,17.2,0,2025-10-21 13:00:00,0.56,2169.7,2333.1,163.4,Moderate Delay,3,5,1,4881.9,15,13,0,3
169,8,5,1887.3,5,18.4,14.1,1,3,10.3,2,2025-04-03 14:00:00,0.53,2516.4,2702.9,186.5,Severe Delay,1,5,3,1887.3,5,14,0,3
170,6,8,1515.0,4,26.1,68.1,1,0,36.6,2,2025-10-17 18:00:00,0.47,2020.0,2150.8,130.8,Moderate Delay,1,3,4,1515.0,3,18,1,3
171,3,2,105.5,2,15.8,0.0,1,1,7.0,1,2025-09-29 12:00:00,0.44,140.7,224.8,84.1,Slight Delay,1,2,1,105.5,2,12,0,1
172,8,9,1026.6,3,20.4,47.4,0,0,34.6,0,2025-06-09 16:00:00,0.52,1368.8,1521.1,152.3,Moderate Delay,3,4,4,3079.7999999999997,12,16,0,3
173,5,3,508.4,0,35.4,0.0,2,0,49.6,1,2025-01-26 08:00:00,0.06,677.9,705.3,27.4,On Time,2,0,4,1016.8,0,8,1,0
174,6,0,723.7,2,37.4,0.0,3,2,27.9,1,2025-08-15 19:00:00,0.0,964.9,1073.4,108.5,Slight Delay,4,2,2,2894.8,8,19,1,0
175,6,2,748.5,5,21.4,16.2,1,3,15.6,0,2025-02-26 15:00:00,0.53,998.0,1143.8,145.8,Moderate Delay,1,5,3,748.5,5,15,0,0
176,5,9,837.0,5,34.3,5.2,0,1,31.2,2,2025-07-22 07:00:00,0.21,1116.0,1274.0,158.0,Moderate Delay,3,5,1,2511.0,15,7,1,0
177,7,6,148.4,4,30.3,47.1,2,0,28.3,0,2025-05-29 16:00:00,0.36,197.9,286.7,88.8,Slight Delay,2,3,4,296.8,6,16,0,1
178,3,7,1421.2,3,37.6,43.8,3,0,22.3,2,2025-07-14 13:00:00,0.09,1894.9,2047.1,152.2,Moderate Delay,4,4,4,5684.8,16,13,0,3
179,0,5,1476.6,2,44.9,0.0,0,1,46.7,0,2025-01-22 19:00:00,0.39,1968.8,2071.5,102.7,Slight Delay,3,2,1,4429.799999999999,6,19,1,3
180,7,0,1152.3,0,30.6,0.0,0,2,9.6,1,2025-07-27 19:00:00,0.22,1536.4,1614.0,77.6,Slight Delay,3,0,2,3456.8999999999996,0,19,1,3
181,6,3,1045.8,3,20.5,75.6,1,3,13.3,2,2025-11-13 20:00:00,0.26,1394.4,1492.7,98.3,Slight Delay,1,4,3,1045.8,4,20,1,3
182,4,3,179.6,3,35.5,42.2,1,0,22.1,0,2025-10-29 18:00:00,0.44,239.5,342.8,103.3,Slight Delay,1,4,4,179.6,4,18,1,1
183,0,3,1320.8,3,43.5,10.2,0,3,3.3,2,2025-06-20 11:00:00,0.17,1761.1,1876.9,115.8,Moderate Delay,3,4,3,3962.3999999999996,12,11,0,3
184,3,5,1557.9,2,12.3,0.0,1,0,24.6,0,2025-06-29 10:00:00,0.02,2077.2,2158.9,81.7,Slight Delay,1,2,4,1557.9,2,10,1,3
185,2,3,707.7,1,41.5,0.1,0,0,33.4,2,2025-11-05 10:00:00,0.58,943.6,1061.3,117.7,Moderate Delay,3,1,4,2123.1000000000004,3,10,1,0
186,3,2,412.2,2,29.8,0.0,3,2,23.5,1,2025-10-24 20:00:00,0.58,549.6,670.1,120.5,Moderate Delay,4,2,2,1648.8,8,20,1,1
187,5,4,516.9,2,39.8,0.0,0,0,28.3,0,2025-02-04 21:00:00,0.31,689.2,798.6,109.4,Slight Delay,3,2,4,1550.6999999999998,6,21,0,0
188,9,6,927.4,4,27.0,17.4,1,3,47.3,1,2025-02-07 15:00:00,0.51,1236.5,1316.9,80.4,Slight Delay,1,3,3,927.4,3,15,0,0
189,9,0,143.3,0,27.9,0.0,1,3,40.4,0,2025-02-09 08:00:00,0.28,191.1,223.4,32.3,On Time,1,0,3,143.3,0,8,1,1
190,5,0,1048.4,3,17.2,70.8,3,1,44.0,0,2025-10-20 12:00:00,0.52,1397.9,1543.9,146.0,Moderate Delay,4,4,1,4193.6,16,12,0,3
191,4,0,149.1,5,26.2,73.2,2,1,27.2,0,2025-02-22 16:00:00,0.3,198.8,270.9,72.1,Slight Delay,2,5,1,298.2,10,16,0,1
192,3,5,1589.9,2,30.2,0.0,2,1,31.9,2,2025-12-29 20:00:00,0.48,2119.9,2224.1,104.2,Slight Delay,2,2,1,3179.8,4,20,1,3
193,9,5,1590.7,5,21.1,69.3,2,3,45.4,0,2025-05-25 18:00:00,0.17,2120.9,2256.7,135.8,Moderate Delay,2,5,3,3181.4,10,18,1,3
194,8,4,891.8,2,31.5,0.0,1,3,4.6,2,2025-06-18 09:00:00,0.53,1189.1,1311.6,122.5,Moderate Delay,1,2,3,891.8,2,9,1,0
195,0,8,1342.5,4,32.2,17.4,0,0,44.2,0,2025-02-11 10:00:00,0.26,1790.0,1888.5,98.5,Slight Delay,3,3,4,4027.5,9,10,1,3
196,4,6,1719.2,2,38.7,0.0,3,0,27.3,1,2025-12-29 08:00:00,0.43,2292.3,2472.5,180.2,Severe Delay,4,2,4,6876.8,8,8,1,3
197,6,5,998.5,3,39.0,30.1,0,0,9.1,1,2025-12-26 22:00:00,0.43,1331.3,1473.2,141.9,Moderate Delay,3,4,4,2995.5,12,22,0,0
198,3,9,1309.3,5,31.7,31.4,0,1,42.2,0,2025-06-08 11:00:00,0.28,1745.7,1915.5,169.8,Severe Delay,3,5,1,3927.8999999999996,15,11,0,3
199,2,8,1378.9,3,12.4,18.1,2,0,42.9,2,2025-03-21 08:00:00,0.14,1838.5,1958.8,120.3,Moderate Delay,2,4,4,2757.8,8,8,1,3
200,6,3,85.7,5,20.6,54.0,1,3,46.9,1,2025-03-09 18:00:00,0.52,114.3,240.4,126.1,Moderate Delay,1,5,3,85.7,5,18,1,2
201,1,2,1348.0,1,29.6,0.6,2,2,22.6,2,2025-07-30 17:00:00,0.28,1797.3,1872.8,75.5,Slight Delay,2,1,2,2696.0,2,17,1,3
202,2,0,1485.0,5,42.1,26.0,0,2,43.0,2,2025-10-01 13:00:00,0.18,1980.0,2155.5,175.5,Severe Delay,3,5,2,4455.0,15,13,0,3
203,6,0,1458.8,1,20.7,4.1,0,2,14.4,0,2025-05-25 18:00:00,0.52,1945.1,2039.4,94.3,Slight Delay,3,1,2,4376.4,3,18,1,3
204,0,5,616.5,3,30.9,27.3,2,0,15.3,1,2025-03-12 14:00:00,0.45,822.0,928.5,106.5,Slight Delay,2,4,4,1233.0,8,14,0,0
205,7,0,1786.8,4,16.5,10.9,1,1,12.4,0,2025-02-12 11:00:00,0.48,2382.4,2460.4,78.0,Slight Delay,1,3,1,1786.8,3,11,0,3
206,6,0,205.8,5,41.8,55.2,2,2,41.5,2,2025-04-24 20:00:00,0.53,274.4,407.6,133.2,Moderate Delay,2,5,2,411.6,10,20,1,1
207,4,7,1552.3,3,31.1,71.9,1,2,22.4,1,2025-07-11 13:00:00,0.36,2069.7,2161.8,92.1,Slight Delay,1,4,2,1552.3,4,13,0,3
208,8,3,985.6,4,32.8,76.3,2,1,30.2,0,2025-02-20 16:00:00,0.45,1314.1,1375.1,61.0,On Time,2,3,1,1971.2,6,16,0,0
209,1,2,955.5,0,11.6,0.0,0,2,7.4,1,2025-03-13 21:00:00,0.17,1274.0,1325.5,51.5,On Time,3,0,2,2866.5,0,21,0,0
210,9,7,1042.8,0,10.2,0.0,1,3,0.9,2,2025-03-18 22:00:00,0.13,1390.4,1432.8,42.4,On Time,1,0,3,1042.8,0,22,0,3
211,8,3,1035.1,4,20.3,74.9,2,3,20.2,2,2025-01-25 13:00:00,0.05,1380.1,1470.6,90.5,Slight Delay,2,3,3,2070.2,6,13,0,3
212,8,0,1985.8,0,14.6,0.0,1,2,14.1,1,2025-10-02 06:00:00,0.24,2647.7,2713.7,66.0,On Time,1,0,2,1985.8,0,6,0,3
213,0,2,632.6,2,38.8,0.0,2,3,47.8,0,2025-01-01 17:00:00,0.49,843.5,928.9,85.4,Slight Delay,2,2,3,1265.2,4,17,1,0
214,2,9,246.7,1,23.4,2.3,1,3,18.8,2,2025-09-27 22:00:00,0.07,328.9,360.2,31.3,On Time,1,1,3,246.7,1,22,0,1
215,0,5,1884.6,0,33.4,0.0,3,2,34.1,2,2025-11-22 18:00:00,0.22,2512.8,2651.9,139.1,Moderate Delay,4,0,2,7538.4,0,18,1,3
216,4,6,258.7,2,41.6,0.0,1,3,3.8,2,2025-06-26 13:00:00,0.32,344.9,412.2,67.3,On Time,1,2,3,258.7,2,13,0,1
217,3,8,1162.9,1,11.5,0.6,1,3,28.2,1,2025-06-23 11:00:00,0.21,1550.5,1591.8,41.3,On Time,1,1,3,1162.9,1,11,0,3
218,9,0,626.5,2,37.6,0.0,2,0,22.6,2,2025-08-23 07:00:00,0.48,835.3,958.8,123.5,Moderate Delay,2,2,4,1253.0,4,7,1,0
219,6,2,1172.8,0,23.0,0.0,2,1,30.3,0,2025-06-08 22:00:00,0.42,1563.7,1607.5,43.8,On Time,2,0,1,2345.6,0,22,0,3
220,8,5,325.8,3,10.9,53.4,0,1,32.0,1,2025-04-08 15:00:00,0.2,434.4,524.4,90.0,Slight Delay,3,4,1,977.4000000000001,12,15,0,1
221,4,7,741.9,2,17.6,0.0,0,3,49.4,2,2025-07-08 19:00:00,0.27,989.2,1091.9,102.7,Slight Delay,3,2,3,2225.7,6,19,1,0
222,8,0,97.2,3,11.1,34.1,0,0,8.4,0,2025-12-21 21:00:00,0.01,129.6,240.2,110.6,Slight Delay,3,4,4,291.6,12,21,0,2
223,4,5,1912.7,4,21.0,71.6,1,2,30.3,2,2025-08-09 11:00:00,0.5,2550.3,2654.8,104.5,Slight Delay,1,3,2,1912.7,3,11,0,3
224,0,6,325.2,4,29.4,45.6,1,1,38.2,0,2025-12-05 15:00:00,0.5,433.6,448.7,15.1,On Time,1,3,1,325.2,3,15,0,1
225,6,0,698.0,5,19.5,77.5,3,0,28.1,1,2025-08-16 17:00:00,0.21,930.7,1107.2,176.5,Severe Delay,4,5,4,2792.0,20,17,1,0
226,9,7,1147.4,2,31.7,0.0,0,2,10.5,0,2025-11-24 07:00:00,0.24,1529.9,1643.1,113.2,Slight Delay,3,2,2,3442.2000000000003,6,7,1,3
227,3,9,1820.7,4,35.3,45.0,2,1,43.6,2,2025-11-08 20:00:00,0.08,2427.6,2501.3,73.7,Slight Delay,2,3,1,3641.4,6,20,1,3
228,7,2,977.1,0,40.2,0.0,2,3,29.6,0,2025-07-16 07:00:00,0.23,1302.8,1358.5,55.7,On Time,2,0,3,1954.2,0,7,1,0
229,5,1,994.8,2,30.2,0.0,3,3,43.3,0,2025-08-16 08:00:00,0.59,1326.4,1533.8,207.4,Severe Delay,4,2,3,3979.2,8,8,1,0
230,5,1,1710.8,5,25.4,68.5,0,2,44.7,0,2025-11-29 14:00:00,0.04,2281.1,2451.5,170.4,Severe Delay,3,5,2,5132.4,15,14,0,3
231,2,3,57.8,0,26.7,0.0,2,2,34.5,1,2025-07-18 09:00:00,0.43,77.1,113.3,36.2,On Time,2,0,2,115.6,0,9,1,2
232,6,4,1915.7,2,10.3,0.0,3,0,49.9,1,2025-05-27 21:00:00,0.41,2554.3,2737.9,183.6,Severe Delay,4,2,4,7662.8,8,21,0,3
233,2,3,1486.1,1,15.0,3.8,1,2,38.6,2,2025-08-16 08:00:00,0.4,1981.5,2037.5,56.0,On Time,1,1,2,1486.1,1,8,1,3
234,4,8,826.1,2,12.3,0.0,1,3,17.8,0,2025-03-22 11:00:00,0.07,1101.5,1164.1,62.6,On Time,1,2,3,826.1,2,11,0,0
235,4,5,613.1,1,12.7,2.5,1,0,39.8,2,2025-05-02 21:00:00,0.42,817.5,876.9,59.4,On Time,1,1,4,613.1,1,21,0,0
236,7,8,1859.9,5,24.2,73.0,0,2,16.4,1,2025-03-08 08:00:00,0.29,2479.9,2634.3,154.4,Moderate Delay,3,5,2,5579.700000000001,15,8,1,3
237,3,4,1302.7,3,14.3,71.6,3,2,25.4,0,2025-10-22 08:00:00,0.27,1736.9,1923.9,187.0,Severe Delay,4,4,2,5210.8,16,8,1,3
238,1,8,1611.8,2,29.3,0.0,1,2,26.2,0,2025-12-15 22:00:00,0.09,2149.1,2223.3,74.2,Slight Delay,1,2,2,1611.8,2,22,0,3
239,4,1,1266.5,5,11.9,61.1,2,0,16.2,0,2025-09-15 07:00:00,0.0,1688.7,1821.2,132.5,Moderate Delay,2,5,4,2533.0,10,7,1,3
240,3,5,646.2,1,13.6,1.8,0,0,13.9,2,2025-06-15 13:00:00,0.51,861.6,984.2,122.6,Moderate Delay,3,1,4,1938.6000000000001,3,13,0,0
241,4,5,767.1,4,43.7,11.7,1,3,34.5,2,2025-11-22 14:00:00,0.3,1022.8,1087.7,64.9,On Time,1,3,3,767.1,3,14,0,0
242,1,4,1932.8,5,36.6,76.3,1,0,35.3,1,2025-10-25 10:00:00,0.18,2577.1,2685.1,108.0,Slight Delay,1,5,4,1932.8,5,10,1,3
243,1,8,1914.5,5,27.5,37.5,1,1,23.2,2,2025-01-24 14:00:00,0.13,2552.7,2676.1,123.4,Moderate Delay,1,5,1,1914.5,5,14,0,3
244,2,9,439.7,5,33.0,40.4,1,2,44.1,1,2025-10-07 15:00:00,0.13,586.3,680.1,93.8,Slight Delay,1,5,2,439.7,5,15,0,1
245,6,0,1482.4,1,21.0,3.2,3,3,20.1,0,2025-02-07 07:00:00,0.43,1976.5,2128.0,151.5,Moderate Delay,4,1,3,5929.6,4,7,1,3
246,1,0,549.8,3,39.2,6.1,3,2,19.3,2,2025-06-24 10:00:00,0.2,733.1,848.3,115.2,Moderate Delay,4,4,2,2199.2,16,10,1,0
247,4,8,1071.3,2,30.8,0.0,0,2,1.0,2,2025-07-09 22:00:00,0.28,1428.4,1558.3,129.9,Moderate Delay,3,2,2,3213.8999999999996,6,22,0,3
248,0,3,1952.5,4,14.4,6.3,2,2,38.6,2,2025-05-17 20:00:00,0.48,2603.3,2721.9,118.6,Moderate Delay,2,3,2,3905.0,6,20,1,3
249,2,1,1045.6,0,22.2,0.0,1,3,18.9,0,2025-11-12 19:00:00,0.0,1394.1,1438.3,44.2,On Time,1,0,3,1045.6,0,19,1,3
250,2,1,1565.1,4,26.0,34.9,0,0,15.5,2,2025-09-13 22:00:00,0.04,2086.8,2201.1,114.3,Slight Delay,3,3,4,4695.299999999999,9,22,0,3
251,9,0,134.5,4,43.5,75.7,3,1,39.4,2,2025-07-21 22:00:00,0.59,179.3,326.3,147.0,Moderate Delay,4,3,1,538.0,12,22,0,1
252,9,2,1252.4,1,37.3,2.9,0,1,7.8,2,2025-05-25 21:00:00,0.49,1669.9,1753.3,83.4,Slight Delay,3,1,1,3757.2000000000003,3,21,0,3
253,5,9,1836.6,4,20.2,40.2,1,1,44.6,0,2025-03-10 14:00:00,0.42,2448.8,2507.9,59.1,On Time,1,3,1,1836.6,3,14,0,3
254,4,9,1011.2,4,33.8,10.7,1,2,14.1,2,2025-10-19 12:00:00,0.48,1348.3,1409.4,61.1,On Time,1,3,2,1011.2,3,12,0,3
255,4,5,902.2,4,17.3,8.7,1,2,42.3,1,2025-08-19 14:00:00,0.59,1202.9,1259.9,57.0,On Time,1,3,2,902.2,3,14,0,0
256,5,3,885.3,1,30.8,0.4,1,2,31.3,0,2025-06-23 17:00:00,0.59,1180.4,1273.8,93.4,Slight Delay,1,1,2,885.3,1,17,1,0
257,1,6,1052.5,5,44.2,61.8,3,1,8.5,2,2025-01-20 10:00:00,0.29,1403.3,1601.3,198.0,Severe Delay,4,5,1,4210.0,20,10,1,3
258,4,0,1007.8,5,10.4,5.7,3,0,18.2,1,2025-09-21 10:00:00,0.56,1343.7,1560.8,217.1,Severe Delay,4,5,4,4031.2,20,10,1,3
259,4,8,1463.1,1,13.3,2.1,3,3,1.9,1,2025-06-22 22:00:00,0.29,1950.8,2065.6,114.8,Slight Delay,4,1,3,5852.4,4,22,0,3
260,0,5,797.1,3,36.4,73.9,0,2,47.6,2,2025-07-08 16:00:00,0.35,1062.8,1207.6,144.8,Moderate Delay,3,4,2,2391.3,12,16,0,0
261,3,9,1320.1,5,18.4,19.4,0,1,46.0,1,2025-08-31 14:00:00,0.06,1760.1,1866.2,106.1,Slight Delay,3,5,1,3960.2999999999997,15,14,0,3
262,5,2,1901.9,2,30.4,0.0,1,2,22.1,2,2025-09-26 18:00:00,0.35,2535.9,2643.5,107.6,Slight Delay,1,2,2,1901.9,2,18,1,3
263,1,6,1894.0,0,41.2,0.0,1,0,21.3,2,2025-08-14 16:00:00,0.47,2525.3,2611.3,86.0,Slight Delay,1,0,4,1894.0,0,16,0,3
264,8,1,430.0,3,12.5,10.2,2,2,47.1,1,2025-11-10 21:00:00,0.3,573.3,660.1,86.8,Slight Delay,2,4,2,860.0,8,21,0,1
265,7,2,1546.8,5,32.9,16.4,2,3,43.9,1,2025-09-02 22:00:00,0.32,2062.4,2175.4,113.0,Slight Delay,2,5,3,3093.6,10,22,0,3
266,8,4,1946.7,1,17.9,1.5,3,3,15.5,1,2025-07-01 14:00:00,0.14,2595.6,2737.6,142.0,Moderate Delay,4,1,3,7786.8,4,14,0,3
267,5,9,1489.0,1,39.7,2.1,2,3,15.5,1,2025-06-02 13:00:00,0.2,1985.3,2047.7,62.4,On Time,2,1,3,2978.0,2,13,0,3
268,6,4,1189.5,2,33.1,0.0,2,2,4.4,0,2025-09-03 17:00:00,0.33,1586.0,1707.2,121.2,Moderate Delay,2,2,2,2379.0,4,17,1,3
269,0,6,104.0,4,19.3,50.1,1,2,15.2,0,2025-06-26 10:00:00,0.43,138.7,202.2,63.5,On Time,1,3,2,104.0,3,10,1,1
270,6,7,934.2,4,42.2,57.1,1,3,36.6,0,2025-12-02 14:00:00,0.52,1245.6,1322.0,76.4,Slight Delay,1,3,3,934.2,3,14,0,0
271,9,2,1957.5,1,40.0,3.5,0,3,36.5,2,2025-02-25 13:00:00,0.34,2610.0,2715.2,105.2,Slight Delay,3,1,3,5872.5,3,13,0,3
272,2,7,69.9,2,39.4,0.0,2,0,1.1,2,2025-02-21 19:00:00,0.42,93.2,212.2,119.0,Moderate Delay,2,2,4,139.8,4,19,1,2
273,4,0,1101.9,0,43.8,0.0,2,1,3.1,1,2025-03-22 19:00:00,0.3,1469.2,1515.1,45.9,On Time,2,0,1,2203.8,0,19,1,3
274,9,0,1733.3,2,15.5,0.0,2,3,15.8,0,2025-05-27 07:00:00,0.17,2311.1,2411.7,100.6,Slight Delay,2,2,3,3466.6,4,7,1,3
275,3,6,1152.1,5,39.1,73.0,1,0,1.1,0,2025-04-01 07:00:00,0.4,1536.1,1623.6,87.5,Slight Delay,1,5,4,1152.1,5,7,1,3
276,8,0,1470.7,1,24.2,0.3,0,1,39.3,2,2025-06-02 09:00:00,0.17,1960.9,2046.6,85.7,Slight Delay,3,1,1,4412.1,3,9,1,3
277,4,6,1890.0,3,32.5,55.4,3,0,31.8,1,2025-08-28 14:00:00,0.12,2520.0,2698.5,178.5,Severe Delay,4,4,4,7560.0,16,14,0,3
278,2,3,153.7,4,28.2,18.5,2,2,48.5,1,2025-05-12 11:00:00,0.07,204.9,248.0,43.1,On Time,2,3,2,307.4,6,11,0,1
279,7,8,807.3,4,19.2,20.4,2,0,24.4,1,2025-11-24 18:00:00,0.16,1076.4,1143.8,67.4,On Time,2,3,4,1614.6,6,18,1,0
280,8,5,1206.1,4,31.8,53.6,1,2,13.7,1,2025-02-18 11:00:00,0.01,1608.1,1661.8,53.7,On Time,1,3,2,1206.1,3,11,0,3
281,1,0,639.6,4,19.5,49.8,2,1,43.4,0,2025-07-16 13:00:00,0.57,852.8,942.0,89.2,Slight Delay,2,3,1,1279.2,6,13,0,0
282,9,6,1408.3,4,33.8,35.6,0,1,1.3,0,2025-12-01 17:00:00,0.35,1877.7,1968.7,91.0,Slight Delay,3,3,1,4224.9,9,17,1,3
283,2,7,393.3,2,33.5,0.0,1,2,48.9,0,2025-03-23 18:00:00,0.06,524.4,547.0,22.6,On Time,1,2,2,393.3,2,18,1,1
284,0,6,880.1,2,35.3,0.0,1,3,0.9,0,2025-11-11 13:00:00,0.35,1173.5,1242.6,69.1,On Time,1,2,3,880.1,2,13,0,0
285,2,1,414.6,3,40.7,60.4,2,2,1.2,1,2025-11-07 17:00:00,0.15,552.8,621.6,68.8,On Time,2,4,2,829.2,8,17,1,1
286,8,5,1352.3,3,12.8,76.4,2,0,42.0,1,2025-11-02 08:00:00,0.48,1803.1,1952.2,149.1,Moderate Delay,2,4,4,2704.6,8,8,1,3
287,0,9,1490.9,5,35.8,44.1,0,1,3.9,1,2025-02-27 07:00:00,0.22,1987.9,2145.0,157.1,Moderate Delay,3,5,1,4472.700000000001,15,7,1,3
288,0,5,1579.0,1,25.9,3.2,2,0,12.8,0,2025-09-24 20:00:00,0.42,2105.3,2208.1,102.8,Slight Delay,2,1,4,3158.0,2,20,1,3
289,3,6,1653.0,2,20.2,0.0,3,1,22.5,1,2025-08-17 07:00:00,0.01,2204.0,2336.7,132.7,Moderate Delay,4,2,1,6612.0,8,7,1,3
290,9,1,831.1,5,32.9,24.5,3,2,8.4,1,2025-01-30 20:00:00,0.1,1108.1,1253.0,144.9,Moderate Delay,4,5,2,3324.4,20,20,1,0
291,6,7,1376.6,3,13.9,26.7,0,1,15.8,1,2025-04-22 08:00:00,0.15,1835.5,1940.5,105.0,Slight Delay,3,4,1,4129.799999999999,12,8,1,3
292,7,9,1829.3,4,43.3,29.5,1,1,18.0,2,2025-08-30 07:00:00,0.3,2439.1,2526.1,87.0,Slight Delay,1,3,1,1829.3,3,7,1,3
293,6,9,1016.2,1,16.8,4.3,2,2,34.0,0,2025-07-15 20:00:00,0.5,1354.9,1415.4,60.5,On Time,2,1,2,2032.4,2,20,1,3
294,8,9,1394.0,0,18.0,0.0,2,3,6.3,2,2025-04-02 18:00:00,0.1,1858.7,1930.4,71.7,Slight Delay,2,0,3,2788.0,0,18,1,3
295,0,1,185.4,2,10.7,0.0,2,1,8.7,2,2025-06-02 20:00:00,0.53,247.2,307.1,59.9,On Time,2,2,1,370.8,4,20,1,1
296,0,8,134.3,5,23.7,22.6,3,0,11.4,2,2025-08-24 17:00:00,0.58,179.1,400.4,221.3,Severe Delay,4,5,4,537.2,20,17,1,1
297,1,4,1398.9,1,34.6,0.9,1,1,25.3,1,2025-08-03 06:00:00,0.25,1865.2,1891.8,26.6,On Time,1,1,1,1398.9,1,6,0,3
298,2,6,302.8,0,34.2,0.0,1,1,10.7,0,2025-11-03 07:00:00,0.24,403.7,403.8,0.1,On Time,1,0,1,302.8,0,7,1,1
299,2,7,1589.7,3,12.4,40.6,3,0,28.3,1,2025-04-22 07:00:00,0.38,2119.6,2308.2,188.6,Severe Delay,4,4,4,6358.8,16,7,1,3
300,1,5,1689.8,4,27.0,30.0,2,3,39.7,1,2025-11-03 16:00:00,0.27,2253.1,2341.8,88.7,Slight Delay,2,3,3,3379.6,6,16,0,3
301,2,4,787.9,1,38.1,4.5,2,2,10.6,0,2025-05-21 07:00:00,0.04,1050.5,1094.3,43.8,On Time,2,1,2,1575.8,2,7,1,0
302,0,1,763.4,2,38.1,0.0,3,2,22.0,2,2025-06-26 18:00:00,0.6,1017.9,1175.2,157.3,Moderate Delay,4,2,2,3053.6,8,18,1,0
303,0,4,156.1,2,22.9,0.0,3,2,23.5,2,2025-06-03 18:00:00,0.43,208.1,368.2,160.1,Moderate Delay,4,2,2,624.4,8,18,1,1
304,1,5,1612.9,3,37.0,46.1,2,0,3.8,0,2025-12-29 10:00:00,0.46,2150.5,2303.4,152.9,Moderate Delay,2,4,4,3225.8,8,10,1,3
305,9,7,297.8,5,33.5,51.5,3,2,37.2,1,2025-09-29 10:00:00,0.1,397.1,587.5,190.4,Severe Delay,4,5,2,1191.2,20,10,1,1
306,8,2,1780.5,4,30.3,52.4,2,3,8.2,1,2025-02-10 20:00:00,0.28,2374.0,2464.0,90.0,Slight Delay,2,3,3,3561.0,6,20,1,3
307,4,3,445.5,5,24.9,73.1,2,1,25.6,0,2025-07-13 07:00:00,0.11,594.0,670.9,76.9,Slight Delay,2,5,1,891.0,10,7,1,1
308,3,6,1390.9,5,19.2,75.4,2,2,32.0,2,2025-06-20 15:00:00,0.19,1854.5,1979.2,124.7,Moderate Delay,2,5,2,2781.8,10,15,0,3
309,7,6,544.0,1,33.2,4.1,1,2,39.0,2,2025-12-23 12:00:00,0.46,725.3,779.2,53.9,On Time,1,1,2,544.0,1,12,0,0
310,8,2,97.2,5,33.3,29.2,0,3,44.9,0,2025-08-27 17:00:00,0.53,129.6,286.0,156.4,Moderate Delay,3,5,3,291.6,15,17,1,2
311,6,4,513.0,4,30.2,10.0,3,2,5.2,2,2025-08-29 16:00:00,0.6,684.0,863.4,179.4,Severe Delay,4,3,2,2052.0,12,16,0,0
312,2,8,64.4,4,22.6,63.8,3,1,28.5,1,2025-04-24 10:00:00,0.19,85.9,176.9,91.0,Slight Delay,4,3,1,257.6,12,10,1,2
313,7,4,1529.4,5,11.4,67.8,3,3,31.2,2,2025-04-11 16:00:00,0.34,2039.2,2287.7,248.5,Severe Delay,4,5,3,6117.6,20,16,0,3
314,2,9,1420.6,5,23.6,22.2,2,2,30.0,1,2025-12-02 16:00:00,0.56,1894.1,2082.0,187.9,Severe Delay,2,5,2,2841.2,10,16,0,3
315,6,0,1962.6,2,32.7,0.0,3,2,40.3,2,2025-06-30 11:00:00,0.43,2616.8,2798.8,182.0,Severe Delay,4,2,2,7850.4,8,11,0,3
316,1,5,351.4,3,27.5,56.8,2,1,35.0,1,2025-01-18 08:00:00,0.39,468.5,531.4,62.9,On Time,2,4,1,702.8,8,8,1,1
